Temperature - (Celsius), Year, Statistics, Country, ISO3
26.4845, 1998, Oct Average, Cote d'Ivoire, CIV
26.9822, 1998, Nov Average, Cote d'Ivoire, CIV
26.0418, 1998, Dec Average, Cote d'Ivoire, CIV
26.4956, 1999, Jan Average, Cote d'Ivoire, CIV
27.2626, 1999, Feb Average, Cote d'Ivoire, CIV
28.5755, 1999, Mar Average, Cote d'Ivoire, CIV
28.1779, 1999, Apr Average, Cote d'Ivoire, CIV
27.5163, 1999, May Average, Cote d'Ivoire, CIV
26.5454, 1999, Jun Average, Cote d'Ivoire, CIV
25.2855, 1999, Jul Average, Cote d'Ivoire, CIV
25.0613, 1999, Aug Average, Cote d'Ivoire, CIV
25.2317, 1999, Sep Average, Cote d'Ivoire, CIV
25.65, 1999, Oct Average, Cote d'Ivoire, CIV
26.5505, 1999, Nov Average, Cote d'Ivoire, CIV
25.583, 1999, Dec Average, Cote d'Ivoire, CIV
26.6943, 2000, Jan Average, Cote d'Ivoire, CIV
26.9752, 2000, Feb Average, Cote d'Ivoire, CIV
28.9372, 2000, Mar Average, Cote d'Ivoire, CIV
28.3425, 2000, Apr Average, Cote d'Ivoire, CIV
27.4009, 2000, May Average, Cote d'Ivoire, CIV
25.9704, 2000, Jun Average, Cote d'Ivoire, CIV
24.928, 2000, Jul Average, Cote d'Ivoire, CIV
24.8141, 2000, Aug Average, Cote d'Ivoire, CIV
25.4378, 2000, Sep Average, Cote d'Ivoire, CIV
26.0849, 2000, Oct Average, Cote d'Ivoire, CIV
26.6823, 2000, Nov Average, Cote d'Ivoire, CIV
25.8768, 2000, Dec Average, Cote d'Ivoire, CIV
26.0884, 2001, Jan Average, Cote d'Ivoire, CIV
27.3123, 2001, Feb Average, Cote d'Ivoire, CIV
28.9954, 2001, Mar Average, Cote d'Ivoire, CIV
28.187, 2001, Apr Average, Cote d'Ivoire, CIV
28.0871, 2001, May Average, Cote d'Ivoire, CIV
26.0149, 2001, Jun Average, Cote d'Ivoire, CIV
24.9423, 2001, Jul Average, Cote d'Ivoire, CIV
24.8517, 2001, Aug Average, Cote d'Ivoire, CIV
25.2767, 2001, Sep Average, Cote d'Ivoire, CIV
26.4907, 2001, Oct Average, Cote d'Ivoire, CIV
26.9752, 2001, Nov Average, Cote d'Ivoire, CIV
26.6012, 2001, Dec Average, Cote d'Ivoire, CIV
26.2034, 2002, Jan Average, Cote d'Ivoire, CIV
27.3342, 2002, Feb Average, Cote d'Ivoire, CIV
29.1477, 2002, Mar Average, Cote d'Ivoire, CIV
28.534, 2002, Apr Average, Cote d'Ivoire, CIV
28.3254, 2002, May Average, Cote d'Ivoire, CIV
26.5505, 2002, Jun Average, Cote d'Ivoire, CIV
25.5369, 2002, Jul Average, Cote d'Ivoire, CIV
25.123, 2002, Aug Average, Cote d'Ivoire, CIV
25.9031, 2002, Sep Average, Cote d'Ivoire, CIV
26.0184, 2002, Oct Average, Cote d'Ivoire, CIV
26.9353, 2002, Nov Average, Cote d'Ivoire, CIV
26.1964, 2002, Dec Average, Cote d'Ivoire, CIV
26.7776, 2003, Jan Average, Cote d'Ivoire, CIV
29.137, 2003, Feb Average, Cote d'Ivoire, CIV
29.2125, 2003, Mar Average, Cote d'Ivoire, CIV
28.5562, 2003, Apr Average, Cote d'Ivoire, CIV
