Temperature - (Celsius), Year, Statistics, Country, ISO3
23.1138, 1999, Dec Average, Costa Rica, CRI
23.4657, 2000, Jan Average, Costa Rica, CRI
23.815, 2000, Feb Average, Costa Rica, CRI
25.0479, 2000, Mar Average, Costa Rica, CRI
25.6593, 2000, Apr Average, Costa Rica, CRI
25.2451, 2000, May Average, Costa Rica, CRI
24.6066, 2000, Jun Average, Costa Rica, CRI
24.8124, 2000, Jul Average, Costa Rica, CRI
25.0033, 2000, Aug Average, Costa Rica, CRI
24.2984, 2000, Sep Average, Costa Rica, CRI
24.6064, 2000, Oct Average, Costa Rica, CRI
24.1424, 2000, Nov Average, Costa Rica, CRI
23.7749, 2000, Dec Average, Costa Rica, CRI
24.0505, 2001, Jan Average, Costa Rica, CRI
24.6266, 2001, Feb Average, Costa Rica, CRI
25.0565, 2001, Mar Average, Costa Rica, CRI
25.9505, 2001, Apr Average, Costa Rica, CRI
26.0151, 2001, May Average, Costa Rica, CRI
25.403, 2001, Jun Average, Costa Rica, CRI
25.3726, 2001, Jul Average, Costa Rica, CRI
25.717, 2001, Aug Average, Costa Rica, CRI
24.6921, 2001, Sep Average, Costa Rica, CRI
25.1566, 2001, Oct Average, Costa Rica, CRI
23.9465, 2001, Nov Average, Costa Rica, CRI
24.4522, 2001, Dec Average, Costa Rica, CRI
24.9928, 2002, Jan Average, Costa Rica, CRI
24.938, 2002, Feb Average, Costa Rica, CRI
25.8393, 2002, Mar Average, Costa Rica, CRI
26.1222, 2002, Apr Average, Costa Rica, CRI
26.2986, 2002, May Average, Costa Rica, CRI
25.5189, 2002, Jun Average, Costa Rica, CRI
25.699, 2002, Jul Average, Costa Rica, CRI
25.4306, 2002, Aug Average, Costa Rica, CRI
25.0419, 2002, Sep Average, Costa Rica, CRI
24.8593, 2002, Oct Average, Costa Rica, CRI
24.3202, 2002, Nov Average, Costa Rica, CRI
24.5857, 2002, Dec Average, Costa Rica, CRI
24.961, 2003, Jan Average, Costa Rica, CRI
25.5844, 2003, Feb Average, Costa Rica, CRI
26.2417, 2003, Mar Average, Costa Rica, CRI
26.6524, 2003, Apr Average, Costa Rica, CRI
25.9927, 2003, May Average, Costa Rica, CRI
25.0732, 2003, Jun Average, Costa Rica, CRI
25.431, 2003, Jul Average, Costa Rica, CRI
25.1573, 2003, Aug Average, Costa Rica, CRI
25.0628, 2003, Sep Average, Costa Rica, CRI
24.7481, 2003, Oct Average, Costa Rica, CRI
24.1798, 2003, Nov Average, Costa Rica, CRI
23.852, 2003, Dec Average, Costa Rica, CRI
24.6751, 2004, Jan Average, Costa Rica, CRI
25.0298, 2004, Feb Average, Costa Rica, CRI
25.8094, 2004, Mar Average, Costa Rica, CRI
26.3094, 2004, Apr Average, Costa Rica, CRI
25.7959, 2004, May Average, Costa Rica, CRI
25.5597, 2004, Jun Average, Costa Rica, CRI
25.0514, 2004, Jul Average, Costa Rica, CRI
25.1498, 2004, Aug Average, Costa Rica, CRI
24.5443, 2004, Sep Average, Costa Rica, CRI
24.6593, 2004, Oct Average, Costa Rica, CRI
23.4717, 2004, Nov Average, Costa Rica, CRI
23.825, 2004, Dec Average, Costa Rica, CRI
24.2687, 2005, Jan Average, Costa Rica, CRI
24.1105, 2005, Feb Average, Costa Rica, CRI
26.0934, 2005, Mar Average, Costa Rica, CRI
26.2264, 2005, Apr Average, Costa Rica, CRI
25.8546, 2005, May Average, Costa Rica, CRI
25.0183, 2005, Jun Average, Costa Rica, CRI
25.3873, 2005, Jul Average, Costa Rica, CRI
25.0303, 2005, Aug Average, Costa Rica, CRI
24.9771, 2005, Sep Average, Costa Rica, CRI
23.8492, 2005, Oct Average, Costa Rica, CRI
23.2114, 2005, Nov Average, Costa Rica, CRI
23.8501, 2005, Dec Average, Costa Rica, CRI
24.5768, 2006, Jan Average, Costa Rica, CRI
24.4832, 2006, Feb Average, Costa Rica, CRI
25.3479, 2006, Mar Average, Costa Rica, CRI
25.9468, 2006, Apr Average, Costa Rica, CRI
25.6888, 2006, May Average, Costa Rica, CRI
25.1142, 2006, Jun Average, Costa Rica, CRI
25.3258, 2006, Jul Average, Costa Rica, CRI
25.3617, 2006, Aug Average, Costa Rica, CRI
25.0818, 2006, Sep Average, Costa Rica, CRI
25.1802, 2006, Oct Average, Costa Rica, CRI
23.8365, 2006, Nov Average, Costa Rica, CRI
24.3457, 2006, Dec Average, Costa Rica, CRI
24.8857, 2007, Jan Average, Costa Rica, CRI
25.0306, 2007, Feb Average, Costa Rica, CRI
25.7047, 2007, Mar Average, Costa Rica, CRI
26.2212, 2007, Apr Average, Costa Rica, CRI
25.4331, 2007, May Average, Costa Rica, CRI
25.1099, 2007, Jun Average, Costa Rica, CRI
25.2084, 2007, Jul Average, Costa Rica, CRI
24.6204, 2007, Aug Average, Costa Rica, CRI
24.5725, 2007, Sep Average, Costa Rica, CRI
23.9847, 2007, Oct Average, Costa Rica, CRI
23.6385, 2007, Nov Average, Costa Rica, CRI
23.7067, 2007, Dec Average, Costa Rica, CRI
24.5001, 2008, Jan Average, Costa Rica, CRI
24.6304, 2008, Feb Average, Costa Rica, CRI
25.3946, 2008, Mar Average, Costa Rica, CRI
25.8805, 2008, Apr Average, Costa Rica, CRI
25.4408, 2008, May Average, Costa Rica, CRI
24.95, 2008, Jun Average, Costa Rica, CRI
24.6487, 2008, Jul Average, Costa Rica, CRI
24.46, 2008, Aug Average, Costa Rica, CRI
24.7862, 2008, Sep Average, Costa Rica, CRI
24.2622, 2008, Oct Average, Costa Rica, CRI
23.5357, 2008, Nov Average, Costa Rica, CRI
23.8187, 2008, Dec Average, Costa Rica, CRI
24.623, 2009, Jan Average, Costa Rica, CRI
24.4953, 2009, Feb Average, Costa Rica, CRI
25.0381, 2009, Mar Average, Costa Rica, CRI
26.4136, 2009, Apr Average, Costa Rica, CRI
25.7846, 2009, May Average, Costa Rica, CRI
25.1074, 2009, Jun Average, Costa Rica, CRI
25.7609, 2009, Jul Average, Costa Rica, CRI
25.2745, 2009, Aug Average, Costa Rica, CRI
25.6262, 2009, Sep Average, Costa Rica, CRI
24.8843, 2009, Oct Average, Costa Rica, CRI
24.3296, 2009, Nov Average, Costa Rica, CRI
24.8792, 2009, Dec Average, Costa Rica, CRI
25.0574, 2010, Jan Average, Costa Rica, CRI
25.6338, 2010, Feb Average, Costa Rica, CRI
26.484, 2010, Mar Average, Costa Rica, CRI
26.8729, 2010, Apr Average, Costa Rica, CRI
26.2789, 2010, May Average, Costa Rica, CRI
25.2629, 2010, Jun Average, Costa Rica, CRI
24.8666, 2010, Jul Average, Costa Rica, CRI
24.7057, 2010, Aug Average, Costa Rica, CRI
24.4682, 2010, Sep Average, Costa Rica, CRI
24.5649, 2010, Oct Average, Costa Rica, CRI
23.5005, 2010, Nov Average, Costa Rica, CRI
22.8867, 2010, Dec Average, Costa Rica, CRI
24.6955, 2011, Jan Average, Costa Rica, CRI
24.854, 2011, Feb Average, Costa Rica, CRI
25.2982, 2011, Mar Average, Costa Rica, CRI
25.8917, 2011, Apr Average, Costa Rica, CRI
25.9489, 2011, May Average, Costa Rica, CRI
25.1673, 2011, Jun Average, Costa Rica, CRI
25.042, 2011, Jul Average, Costa Rica, CRI
25.071, 2011, Aug Average, Costa Rica, CRI
24.9915, 2011, Sep Average, Costa Rica, CRI
23.7483, 2011, Oct Average, Costa Rica, CRI
23.4334, 2011, Nov Average, Costa Rica, CRI
23.7954, 2011, Dec Average, Costa Rica, CRI
24.5755, 2012, Jan Average, Costa Rica, CRI
24.6812, 2012, Feb Average, Costa Rica, CRI
25.4332, 2012, Mar Average, Costa Rica, CRI
25.6696, 2012, Apr Average, Costa Rica, CRI
25.4444, 2012, May Average, Costa Rica, CRI
25.1075, 2012, Jun Average, Costa Rica, CRI
25.5492, 2012, Jul Average, Costa Rica, CRI
24.8163, 2012, Aug Average, Costa Rica, CRI
24.9413, 2012, Sep Average, Costa Rica, CRI
24.4855, 2012, Oct Average, Costa Rica, CRI
23.5991, 2012, Nov Average, Costa Rica, CRI
24.3063, 2012, Dec Average, Costa Rica, CRI
25.2023, 2013, Jan Average, Costa Rica, CRI
25.03, 2013, Feb Average, Costa Rica, CRI
25.5088, 2013, Mar Average, Costa Rica, CRI
26.3373, 2013, Apr Average, Costa Rica, CRI
25.5328, 2013, May Average, Costa Rica, CRI
24.9881, 2013, Jun Average, Costa Rica, CRI
25.2987, 2013, Jul Average, Costa Rica, CRI
24.87, 2013, Aug Average, Costa Rica, CRI
24.6307, 2013, Sep Average, Costa Rica, CRI
24.6299, 2013, Oct Average, Costa Rica, CRI
24.2791, 2013, Nov Average, Costa Rica, CRI
24.3152, 2013, Dec Average, Costa Rica, CRI
24.6191, 2014, Jan Average, Costa Rica, CRI
25.1843, 2014, Feb Average, Costa Rica, CRI
25.9196, 2014, Mar Average, Costa Rica, CRI
26.4583, 2014, Apr Average, Costa Rica, CRI
25.8449, 2014, May Average, Costa Rica, CRI
25.5419, 2014, Jun Average, Costa Rica, CRI
26.1855, 2014, Jul Average, Costa Rica, CRI
25.3468, 2014, Aug Average, Costa Rica, CRI
24.6547, 2014, Sep Average, Costa Rica, CRI
24.4831, 2014, Oct Average, Costa Rica, CRI
24.0946, 2014, Nov Average, Costa Rica, CRI
24.0182, 2014, Dec Average, Costa Rica, CRI
24.8526, 2015, Jan Average, Costa Rica, CRI
24.8041, 2015, Feb Average, Costa Rica, CRI
25.1303, 2015, Mar Average, Costa Rica, CRI
26.1729, 2015, Apr Average, Costa Rica, CRI
25.6971, 2015, May Average, Costa Rica, CRI
25.0467, 2015, Jun Average, Costa Rica, CRI
25.3153, 2015, Jul Average, Costa Rica, CRI
25.493, 2015, Aug Average, Costa Rica, CRI
25.1635, 2015, Sep Average, Costa Rica, CRI
25.0266, 2015, Oct Average, Costa Rica, CRI
25.0721, 2015, Nov Average, Costa Rica, CRI
25.3175, 2015, Dec Average, Costa Rica, CRI
25.171, 2016, Jan Average, Costa Rica, CRI
24.8788, 2016, Feb Average, Costa Rica, CRI
26.592, 2016, Mar Average, Costa Rica, CRI
26.0797, 2016, Apr Average, Costa Rica, CRI
26.496, 2016, May Average, Costa Rica, CRI
25.4368, 2016, Jun Average, Costa Rica, CRI
25.6051, 2016, Jul Average, Costa Rica, CRI
25.5688, 2016, Aug Average, Costa Rica, CRI
25.0364, 2016, Sep Average, Costa Rica, CRI
24.7622, 2016, Oct Average, Costa Rica, CRI
23.7305, 2016, Nov Average, Costa Rica, CRI
24.2786, 2016, Dec Average, Costa Rica, CRI
