Rainfall - (MM), Year, Statistics, Country, ISO3
2.26901, 2000, Jan Average, Ethiopia, ETH
0.49845, 2000, Feb Average, Ethiopia, ETH
10.59, 2000, Mar Average, Ethiopia, ETH
81.1774, 2000, Apr Average, Ethiopia, ETH
130.523, 2000, May Average, Ethiopia, ETH
79.746, 2000, Jun Average, Ethiopia, ETH
164.206, 2000, Jul Average, Ethiopia, ETH
149.718, 2000, Aug Average, Ethiopia, ETH
116.498, 2000, Sep Average, Ethiopia, ETH
63.866, 2000, Oct Average, Ethiopia, ETH
51.1347, 2000, Nov Average, Ethiopia, ETH
16.7958, 2000, Dec Average, Ethiopia, ETH
12.3076, 2001, Jan Average, Ethiopia, ETH
4.4416, 2001, Feb Average, Ethiopia, ETH
65.1514, 2001, Mar Average, Ethiopia, ETH
40.8506, 2001, Apr Average, Ethiopia, ETH
46.3422, 2001, May Average, Ethiopia, ETH
84.4669, 2001, Jun Average, Ethiopia, ETH
159.441, 2001, Jul Average, Ethiopia, ETH
148.938, 2001, Aug Average, Ethiopia, ETH
81.8167, 2001, Sep Average, Ethiopia, ETH
69.2379, 2001, Oct Average, Ethiopia, ETH
33.3886, 2001, Nov Average, Ethiopia, ETH
10.0246, 2001, Dec Average, Ethiopia, ETH
21.3356, 2002, Jan Average, Ethiopia, ETH
11.3672, 2002, Feb Average, Ethiopia, ETH
14.8608, 2002, Mar Average, Ethiopia, ETH
72.5734, 2002, Apr Average, Ethiopia, ETH
65.1266, 2002, May Average, Ethiopia, ETH
54.7812, 2002, Jun Average, Ethiopia, ETH
112.317, 2002, Jul Average, Ethiopia, ETH
118.721, 2002, Aug Average, Ethiopia, ETH
61.9945, 2002, Sep Average, Ethiopia, ETH
84.0782, 2002, Oct Average, Ethiopia, ETH
21.889, 2002, Nov Average, Ethiopia, ETH
31.7752, 2002, Dec Average, Ethiopia, ETH
8.11702, 2003, Jan Average, Ethiopia, ETH
11.096, 2003, Feb Average, Ethiopia, ETH
30.1693, 2003, Mar Average, Ethiopia, ETH
82.8489, 2003, Apr Average, Ethiopia, ETH
31.8225, 2003, May Average, Ethiopia, ETH
103.541, 2003, Jun Average, Ethiopia, ETH
138.615, 2003, Jul Average, Ethiopia, ETH
121.267, 2003, Aug Average, Ethiopia, ETH
109.05, 2003, Sep Average, Ethiopia, ETH
46.1923, 2003, Oct Average, Ethiopia, ETH
13.3834, 2003, Nov Average, Ethiopia, ETH
23.7186, 2003, Dec Average, Ethiopia, ETH
19.1215, 2004, Jan Average, Ethiopia, ETH
11.8664, 2004, Feb Average, Ethiopia, ETH
22.922, 2004, Mar Average, Ethiopia, ETH
101.115, 2004, Apr Average, Ethiopia, ETH
50.5853, 2004, May Average, Ethiopia, ETH
63.2117, 2004, Jun Average, Ethiopia, ETH
116.864, 2004, Jul Average, Ethiopia, ETH
123.609, 2004, Aug Average, Ethiopia, ETH
84.4586, 2004, Sep Average, Ethiopia, ETH
151.979, 2004, Oct Average, Ethiopia, ETH
35.9666, 2004, Nov Average, Ethiopia, ETH
12.3934, 2004, Dec Average, Ethiopia, ETH
15.6434, 2005, Jan Average, Ethiopia, ETH
12.2268, 2005, Feb Average, Ethiopia, ETH
58.3309, 2005, Mar Average, Ethiopia, ETH
82.0221, 2005, Apr Average, Ethiopia, ETH
100.251, 2005, May Average, Ethiopia, ETH
79.5135, 2005, Jun Average, Ethiopia, ETH
143.793, 2005, Jul Average, Ethiopia, ETH
158.41, 2005, Aug Average, Ethiopia, ETH
97.8008, 2005, Sep Average, Ethiopia, ETH
52.7352, 2005, Oct Average, Ethiopia, ETH
22.5161, 2005, Nov Average, Ethiopia, ETH
1.14103, 2005, Dec Average, Ethiopia, ETH
4.46865, 2006, Jan Average, Ethiopia, ETH
8.83681, 2006, Feb Average, Ethiopia, ETH
56.7272, 2006, Mar Average, Ethiopia, ETH
74.8233, 2006, Apr Average, Ethiopia, ETH
89.0625, 2006, May Average, Ethiopia, ETH
62.9563, 2006, Jun Average, Ethiopia, ETH
156.99, 2006, Jul Average, Ethiopia, ETH
144.498, 2006, Aug Average, Ethiopia, ETH
118.966, 2006, Sep Average, Ethiopia, ETH
86.7343, 2006, Oct Average, Ethiopia, ETH
25.3234, 2006, Nov Average, Ethiopia, ETH
33.7471, 2006, Dec Average, Ethiopia, ETH
13.7465, 2007, Jan Average, Ethiopia, ETH
14.4208, 2007, Feb Average, Ethiopia, ETH
33.614, 2007, Mar Average, Ethiopia, ETH
69.3214, 2007, Apr Average, Ethiopia, ETH
93.3672, 2007, May Average, Ethiopia, ETH
91.2978, 2007, Jun Average, Ethiopia, ETH
