Rainfall - (MM), Year, Statistics, Country, ISO3
28.3322, 1998, Dec Average, Cote d'Ivoire, CIV
20.904, 1999, Jan Average, Cote d'Ivoire, CIV
54.0042, 1999, Feb Average, Cote d'Ivoire, CIV
68.2108, 1999, Mar Average, Cote d'Ivoire, CIV
117.476, 1999, Apr Average, Cote d'Ivoire, CIV
137.3, 1999, May Average, Cote d'Ivoire, CIV
230.184, 1999, Jun Average, Cote d'Ivoire, CIV
192.707, 1999, Jul Average, Cote d'Ivoire, CIV
176.954, 1999, Aug Average, Cote d'Ivoire, CIV
151.549, 1999, Sep Average, Cote d'Ivoire, CIV
171.786, 1999, Oct Average, Cote d'Ivoire, CIV
94.8779, 1999, Nov Average, Cote d'Ivoire, CIV
5.20318, 1999, Dec Average, Cote d'Ivoire, CIV
32.6279, 2000, Jan Average, Cote d'Ivoire, CIV
8.41127, 2000, Feb Average, Cote d'Ivoire, CIV
48.9372, 2000, Mar Average, Cote d'Ivoire, CIV
130.039, 2000, Apr Average, Cote d'Ivoire, CIV
196.842, 2000, May Average, Cote d'Ivoire, CIV
198.142, 2000, Jun Average, Cote d'Ivoire, CIV
144.079, 2000, Jul Average, Cote d'Ivoire, CIV
168.645, 2000, Aug Average, Cote d'Ivoire, CIV
176.979, 2000, Sep Average, Cote d'Ivoire, CIV
140.923, 2000, Oct Average, Cote d'Ivoire, CIV
54.2251, 2000, Nov Average, Cote d'Ivoire, CIV
9.72205, 2000, Dec Average, Cote d'Ivoire, CIV
6.8441, 2001, Jan Average, Cote d'Ivoire, CIV
23.7129, 2001, Feb Average, Cote d'Ivoire, CIV
57.4862, 2001, Mar Average, Cote d'Ivoire, CIV
164.444, 2001, Apr Average, Cote d'Ivoire, CIV
163.176, 2001, May Average, Cote d'Ivoire, CIV
230.797, 2001, Jun Average, Cote d'Ivoire, CIV
188.029, 2001, Jul Average, Cote d'Ivoire, CIV
171.06, 2001, Aug Average, Cote d'Ivoire, CIV
190.542, 2001, Sep Average, Cote d'Ivoire, CIV
